year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,song_name
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,record of the year,whats love got to do with it,tina turner,"Terry Britten, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tina%2BTurner/Tina%2520Turner_1_1_1579278403.jpg?itok=vJ-mW-L4,true,whats love got to do with it
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,song of the year,whats love got to do with it,,"Terry Britten & Graham Lyle, songwriters (Tina Turner)",,true,whats love got to do with it
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rhythm blues song,i feel for you,,"Prince, songwriter (Chaka Khan)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/prince_042020_0.jpg?itok=eQ9ByZQU,true,i feel for you
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best country song,city of new orleans,,"Steve Goodman, songwriter (Willie Nelson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steve%2BGoodman/Steve%2520Goodman_1_1_1581551713.jpg?itok=n5F3B_wZ,true,city of new orleans
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best traditional blues recording,blues explosion,john hammond stevie ray vaughan double trouble sugar blue koko taylor the blues machine luther guitar junior johnson jb hutto the new hawks,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BHammond/John%2520Hammond_1_1_1575372183.jpg?itok=bfXMydM4,true,blues explosion
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best ethnic or traditional folk recording,elizabeth cotten live,elizabeth cotten,,,true,elizabeth cotten live
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best reggae recording,anthem,black uhuru,,,true,anthem
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best recording for children,where the sidewalk ends,shel silverstein,,,true,where the sidewalk ends
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best comedy recording,eat it,weird al yankovic,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/weird_al_yankovic_spotlight_510334176.png?itok=u7SwDHr0,true,eat it
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best spoken word or nonmusical recording,the words of gandhi,ben kingsley,,,true,the words of gandhi
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best engineered recording nonclassical,17,,"Humberto Gatica, engineer (Chicago)",,true,17
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best classical orchestral recording,prokofiev symphony no 5 in b flat,,"Leonard Slatkin, conductor (Saint Louis Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leonard%2BSlatkin/Leonard%2520Slatkin_1_1_1581623003.jpg?itok=g58yYZbQ,true,prokofiev symphony no 5 in b flat
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best opera recording,bizet carmen,,"Placido Domingo, Faith Esham, Julia Migenes & Ruggero Raimondi; Lorin Maazel, conductor; Michel Glotz, producer (Choeurs Et Maitrise De Radio France; Orchestre National De France)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Placido%2BDomingo/Placido%2520Domingo_1_1_1591693620.jpg?itok=lD94G-Wv,true,bizet carmen
1984,27th Annual GRAMMY Awards  (1984),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best engineered recording classical,prokofiev symphony no 5 in b flat op 100,,"Paul Goodman, engineer (Leonard Slatkin, conductor)",,true,prokofiev symphony no 5 in b flat op 100
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,record of the year,beat it,michael jackson,"Michael Jackson & Quincy Jones, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev,true,beat it
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,song of the year,every breath you take,,"Sting, songwriter (The Police)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sting/Sting_1_1_1578385091.jpg?itok=W4VkSShX,true,every breath you take
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best rhythm blues song,billie jean,,"Michael Jackson, songwriter (Michael Jackson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev,true,billie jean
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best new country song,stranger in my house,,"Mike Reid, songwriter (Ronnie Milsap)",,true,stranger in my house
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best traditional blues recording,blues n jazz,bb king,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ,true,blues n jazz
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best ethnic or traditional folk recording,im here,clifton chenier his red hot louisiana band,,,true,im here
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best recording for children,et the extraterrestrial,michael jackson,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev,true,et the extraterrestrial
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best comedy recording,eddie murphy comedian,eddie murphy,,,true,eddie murphy comedian
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best spoken word or nonmusical recording,copland a lincoln portrait,william warfield,,,true,copland a lincoln portrait
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best engineered recording nonclassical,thriller,,"Bruce Swedien, engineer (Michael Jackson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruce%2BSwedien/Bruce%2520Swedien_1_1_1581617626.jpg?itok=FVbai9Dl,true,thriller
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best orchestral recording,mahler symphony no 9 in d,,"Georg Solti, conductor (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,true,mahler symphony no 9 in d
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best opera recording,mozart le nozze di figaro,,"Thomas Allen, Kurt Moll, Lucia Popp, Samuel Ramey, Kiri Te Kanawa & Frederica von Stade; Georg Solti, conductor; Christopher Raeburn, producer (London Philharmonic)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lucia%2BPopp/Lucia%2520Popp_1_1_1597164638.jpg?itok=524dGZn4,true,mozart le nozze di figaro
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best opera recording,verdi la traviata,,"Placido Domingo, Cornell MacNeil & Teresa Stratas; James Levine, conductor; Jay David Saks & Max Wilcox, producers (Metropolitan Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Placido%2BDomingo/Placido%2520Domingo_1_1_1591693620.jpg?itok=lD94G-Wv,true,verdi la traviata
1983,26th Annual GRAMMY Awards  (1983),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best engineered recording classical,mahler symphony no 9 in d,,"James Lock, engineer (Georg Solti, conductor)",,true,mahler symphony no 9 in d
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,record of the year,rosanna,toto,"Toto (Bobby Kimball, Steve Lukather, David Paich, Jeff Porcaro, Michael Porcaro & Steve Porcaro), producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Toto/Toto_1_1_1581552180.jpg?itok=zeWhOeO_,true,rosanna
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,song of the year,always on my mind,,"Wayne Carson, Johnny Christopher & Mark James, songwriters (Willie Nelson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mark%2BJames/Mark%2520James_1_1_1581630216.jpg?itok=hvqzhn-A,true,always on my mind
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rhythm blues song,turn your love around,,"Bill Champlin, Jay Graydon & Steve Lukather, songwriters (George Benson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BChamplin/Bill%2520Champlin_1_1_1581554778.jpg?itok=wjpjDJUE,true,turn your love around
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best country song,always on my mind,,"Wayne Carson, Johnny Christopher & Mark James, songwriters (Willie Nelson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mark%2BJames/Mark%2520James_1_1_1581630216.jpg?itok=hvqzhn-A,true,always on my mind
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best traditional blues recording,alright again,clarence gatemouth brown,,,true,alright again
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best ethnic or traditional folk recording,queen ida the bon temps zydeco band on tour,queen ida,,,true,queen ida the bon temps zydeco band on tour
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best latin recording,machito his salsa big band 82,machito,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Machito/Machito_1_1_1597165143.jpg?itok=rdlEsjwa,true,machito his salsa big band 82
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best recording for children,in harmony 2,various artists,,,true,in harmony 2
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best comedy recording,live on the sunset strip,richard pryor,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BPryor/Richard%2520Pryor_1_1_1581555156.jpg?itok=695RqheM,true,live on the sunset strip
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best spoken word documentary or drama recording,raiders of the lost ark the movie on record,various artists,,,true,raiders of the lost ark the movie on record
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best arrangement on an instrumental recording,flying,,"John Williams, arranger (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98,true,flying
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best engineered recording nonclassical,toto iv,,"Tom Knox, Greg Ladanyi, David Leonard & Al Schmitt, engineers (Toto)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BLeonard/David%2520Leonard_1_1_1595967307.jpg?itok=itqGTfpl,true,toto iv
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best opera recording,wagner der ring des nibelungen,,"Jeannine Altmeyer, Hermann Becht, Peter Hofmann, Siegfried Jerusalem, Gwyneth Jones, Manfred Jung, Donald McIntyre, Matti Salminen, Ortrun Wenkel & Heinz Zednik; Pierre Boulez, conductor; Andrew Kazdin, producer (Bayreuth Festival Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Siegfried%2BJerusalem/Siegfried%2520Jerusalem_1_1_1597181931.jpg?itok=nFrDwVPm,true,wagner der ring des nibelungen
1982,25th Annual GRAMMY Awards  (1982),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best engineered recording classical,mahler symphony no 7 in e minor song of the night,,"Paul Goodman, engineer (James Levine, conductor)",,true,mahler symphony no 7 in e minor song of the night
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,record of the year,bette davis eyes,kim carnes,"Val Garay, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kim%2BCarnes/Kim%2520Carnes_1_1_1596100249.jpg?itok=XJ1LYIra,true,bette davis eyes
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,song of the year,bette davis eyes,,"Jackie DeShannon & Donna Weiss, songwriters (Kim Carnes)",,true,bette davis eyes
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rhythm blues song,just the two of us,,"Ralph MacDonald, William Salter & Bill Withers, songwriters (Grover Washington, Jr., & Bill Withers)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BWithers/Bill%2520Withers_1_1_1575364519.jpg?itok=uzujWDSf,true,just the two of us
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best country song,9 to 5,,"Dolly Parton, songwriter (Dolly Parton)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dolly%2BParton/Dolly%2520Parton_1_1_1581552316.jpg?itok=1Iad2upT,true,9 to 5
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best ethnic or traditional recording,there must be a better world somewhere,bb king,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ,true,there must be a better world somewhere
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin recording,guajira pa la jeva,clare fischer,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Clare%2BFischer/Clare%2520Fischer_1_1_1581555346.jpg?itok=ex7_fznz,true,guajira pa la jeva
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best recording for children,sesame country,the muppets glen campbell crystal gayle loretta lynn tanya tucker,,,true,sesame country
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best comedy recording,rev du rite,richard pryor,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BPryor/Richard%2520Pryor_1_1_1581555156.jpg?itok=695RqheM,true,rev du rite
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best spoken word documentary or drama recording,donovans brain,orson welles,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Orson%2BWelles/Orson%2520Welles_1_1_1581627349.jpg?itok=R3x_MVEe,true,donovans brain
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best arrangement on an instrumental recording,velas,,"Quincy Jones & Johnny Mandel, arrangers (Quincy Jones)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC,true,velas
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best engineered recording nonclassical,gaucho,,"Jerry Garszva, Roger Nichols, Elliot Scheiner & Bill Schnee, engineers (Steely Dan)",,true,gaucho
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best classical orchestral recording,mahler symphony no 2 in c minor,,"Georg Solti, conductor (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2,true,mahler symphony no 2 in c minor
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best opera recording,jancek from the house of the dead,,"Jiri Zahradnicek, Ivo Zidek & Vaclav Zitek; Charles Mackerras, conductor; James Mallinson, producer (Vienna Philharmonic Orchestra)",,true,jancek from the house of the dead
1981,24th Annual GRAMMY Awards  (1981),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best engineered recording classical,isaac stern 60th anniversary celebration,,"Edward (Bud) T. Graham, Andrew Kazdin & Ray Moore, engineers (Zubin Mehta, conductor; Isaac Stern, violin; Pinchas Zukerman, violin; Itzhak Perlman, violin)",,true,isaac stern 60th anniversary celebration
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,record of the year,sailing,christopher cross,"Michael Omartian, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Christopher%2BCross/Christopher%2520Cross_1_1_1581554585.jpg?itok=sDilUxBw,true,sailing
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,song of the year,sailing,,"Christopher Cross, songwriter (Christopher Cross)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Christopher%2BCross/Christopher%2520Cross_1_1_1581554585.jpg?itok=sDilUxBw,true,sailing
1980,23rd Annual GRAMMY Awards  (1980),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rhythm blues song,never knew love like this before,,"Reggie Lucas & James Mtume, songwriters (Stephanie Mills)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BMtume/James%2520Mtume_1_1_1581611022.jpg?itok=zMQDVVQr,true,never knew love like this before
